Customer Key,GeographyKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,Country,Date First Purchase,Customer Type,Company Name
11318,696,22317,,"Nath, Karla",1971/05/09,S,F,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Solingen,North Rhine-Westphalia,Germany,2003/09/02,Person,
11515,674,22514,,"Johnsen, Marvin",1977/09/03,S,M,20000,0,0,High School,Manual,House Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/07/17,Person,
11538,674,22537,,"Jenkins, Xavier",1974/06/22,S,M,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/06/16,Person,
11591,517,22590,,"Hughes, Oscar",1959/10/04,M,M,20000,2,0,Partial College,Manual,No Owner,1,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2003/11/14,Person,
11608,517,22607,,"Gonzalez, Whitney",1970/03/04,S,F,20000,0,0,Partial College,Manual,No Owner,1,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2003/12/15,Person,
12230,437,23229,,"Raje, Deborah",1971/10/11,S,F,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/04/10,Person,
12758,517,23757,,"Roberts, James",1972/05/11,S,M,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2003/10/31,Person,
13156,674,24155,,"Raje, Tracy",1942/03/09,M,F,20000,1,0,Partial College,Manual,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/04/25,Person,
13182,590,24181,,"Nath, Edwin",1943/10/16,M,M,20000,2,0,Partial College,Manual,No Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2003/09/08,Person,
13215,674,24214,,"Romero, Michele",1951/07/04,S,F,20000,2,0,Partial College,Manual,House Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/04/11,Person,
13691,437,24690,,"Long, Christian",1980/03/10,S,M,20000,0,0,Partial High School,Manual,House Owner,2,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/04/25,Person,
14549,437,25548,,"Yuan, Colleen",1940/05/23,S,F,20000,1,0,Bachelors,Clerical,House Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/05/15,Person,
14551,747,25550,,"Munoz, Krista",1941/08/03,M,F,20000,1,0,Partial College,Manual,House Owner,0,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2004/05/13,Person,
14672,590,25671,,"Arun, Brett",1976/11/06,S,M,20000,0,0,High School,Manual,No Owner,1,Europe,Bonn,North Rhine-Westphalia,Germany,2003/09/14,Person,
14703,482,25702,,"Lopez, Evelyn",1942/04/14,S,F,20000,1,0,Partial College,Manual,House Owner,0,Europe,Essen,North Rhine-Westphalia,Germany,2003/09/30,Person,
15210,696,26209,,"Cox, Jan",1980/07/27,S,F,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Solingen,North Rhine-Westphalia,Germany,2004/03/12,Person,
15359,674,26358,,"Gonzalez, Mason",1926/08/10,S,M,20000,2,0,High School,Manual,No Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/11/16,Person,
15990,696,26989,,"Campbell, Mason",1972/05/23,M,M,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Solingen,North Rhine-Westphalia,Germany,2003/08/06,Person,
16004,590,27003,,"Jai, Roger",1971/02/25,M,M,20000,0,0,Partial High School,Manual,House Owner,2,Europe,Bonn,North Rhine-Westphalia,Germany,2004/03/06,Person,
16158,515,27157,,"Xu, Raul",1980/05/26,M,M,20000,0,0,Partial High School,Manual,House Owner,2,Europe,Munster,North Rhine-Westphalia,Germany,2003/12/13,Person,
16179,590,27178,,"Mehta, Terrance",1971/09/09,S,M,20000,0,0,Partial High School,Manual,House Owner,2,Europe,Bonn,North Rhine-Westphalia,Germany,2004/06/22,Person,
16831,674,27830,,"Hall, Caleb",1976/12/13,S,M,20000,0,0,High School,Manual,No Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/05/11,Person,
16832,590,27831,,"Vazquez, Clinton",1976/11/09,S,M,20000,0,0,Partial High School,Manual,No Owner,1,Europe,Bonn,North Rhine-Westphalia,Germany,2004/07/26,Person,
16844,635,27843,,"Navarro, Gerald",1935/08/15,S,M,20000,1,0,Graduate Degree,Clerical,No Owner,0,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2004/01/10,Person,
17466,590,28465,,"Serrano, Wendy",1956/09/17,M,F,20000,1,0,Bachelors,Clerical,House Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2003/09/11,Person,
17502,590,28501,,"Perez, Gerald",1959/09/04,S,M,20000,2,0,Partial College,Manual,No Owner,1,Europe,Bonn,North Rhine-Westphalia,Germany,2004/02/26,Person,
17559,696,28558,,"Stone, Dawn",1972/01/03,S,F,20000,0,0,Partial High School,Manual,No Owner,2,Europe,Solingen,North Rhine-Westphalia,Germany,2004/06/02,Person,
18439,590,29438,,"Fernandez, Terrance",1961/07/18,M,M,20000,1,0,Graduate Degree,Clerical,House Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2003/11/12,Person,
18442,517,29441,,"Patel, Adriana",1936/08/04,M,F,20000,1,0,Graduate Degree,Clerical,House Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/06/27,Person,
1732,569,12731,,"Murphy, Steven",1973/09/14,S,M,30000,0,0,High School,Manual,No Owner,1,Europe,Werne,North Rhine-Westphalia,Germany,2004/03/19,Person,
2683,674,13682,,"Lopez, Fernando",1973/04/25,S,M,30000,0,0,High School,Manual,No Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/12/15,Person,
3712,674,14711,,"Xu, Deborah",1971/11/01,S,F,30000,0,0,High School,Manual,House Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/09/28,Person,
6087,437,17086,,"Anderson, Xavier",1973/10/09,S,M,30000,0,0,High School,Manual,No Owner,1,Europe,Bottrop,North Rhine-Westphalia,Germany,2003/02/15,Person,
6101,674,17100,,"Wang, Vincent",1972/02/03,S,M,30000,0,0,High School,Manual,House Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/03/26,Person,
6638,590,17637,,"Tang, Arturo",1972/10/04,S,M,30000,0,0,High School,Manual,No Owner,1,Europe,Bonn,North Rhine-Westphalia,Germany,2003/08/16,Person,
7004,569,18003,,"Chande, Edwin",1933/09/19,M,M,30000,1,0,Bachelors,Skilled Manual,House Owner,1,Europe,Werne,North Rhine-Westphalia,Germany,2004/07/27,Person,
11319,590,22318,,"Xu, Ramon",1971/03/08,S,M,30000,0,0,High School,Manual,House Owner,1,Europe,Bonn,North Rhine-Westphalia,Germany,2004/06/28,Person,
13717,674,24716,,"Liu, Colin",1971/10/17,M,M,30000,0,0,High School,Manual,No Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/04/01,Person,
15992,515,26991,,"Ortega, Rodney",1972/05/09,M,M,30000,0,0,High School,Manual,No Owner,1,Europe,Munster,North Rhine-Westphalia,Germany,2004/01/08,Person,
16005,590,27004,,"Moreno, Philip",1971/05/20,S,M,30000,0,0,High School,Manual,No Owner,1,Europe,Bonn,North Rhine-Westphalia,Germany,2004/02/07,Person,
16170,517,27169,,"Xu, Louis",1972/01/09,S,M,30000,0,0,High School,Manual,House Owner,1,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/06/05,Person,
16181,635,27180,,"Diaz, Joe",1971/02/03,S,M,30000,0,0,High School,Manual,No Owner,1,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2004/06/01,Person,
18397,590,29396,,"Zeng, Arturo",1934/06/01,M,M,30000,1,0,Bachelors,Skilled Manual,No Owner,1,Europe,Bonn,North Rhine-Westphalia,Germany,2003/11/07,Person,
375,569,11374,,"Ortega, Jimmy",1943/06/28,S,M,30000,1,0,Bachelors,Clerical,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2003/10/17,Person,
1259,482,12258,,"Li, Jamie",1961/09/27,M,F,30000,4,0,Graduate Degree,Clerical,House Owner,0,Europe,Essen,North Rhine-Westphalia,Germany,2004/04/03,Person,
1459,437,12458,,"Sanchez, Veronica",1968/05/27,M,F,30000,1,0,Bachelors,Clerical,House Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/03/07,Person,
1508,696,12507,,"Bell, Ian",1962/09/26,M,M,30000,1,0,Partial College,Clerical,House Owner,1,Europe,Solingen,North Rhine-Westphalia,Germany,2003/10/13,Person,
1519,696,12518,,"Dominguez, Jacquelyn",1977/09/27,S,F,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Solingen,North Rhine-Westphalia,Germany,2004/02/02,Person,
1800,517,12799,,"Chandra, George",1968/06/15,M,M,30000,1,0,Bachelors,Clerical,House Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2003/12/24,Person,
1811,569,12810,,"Stewart, Chase",1926/07/28,M,M,30000,1,0,Bachelors,Clerical,House Owner,1,Europe,Werne,North Rhine-Westphalia,Germany,2004/06/03,Person,
2514,569,13513,,"Henderson, Abigail",1941/09/08,M,F,30000,1,0,Bachelors,Clerical,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2001/07/04,Person,
2546,635,13545,,"Sharma, Brad",1970/06/16,M,M,30000,0,0,Bachelors,Clerical,House Owner,0,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2001/08/14,Person,
2547,515,13546,,"Jai, Mitchell",1970/07/22,M,M,30000,0,0,Bachelors,Clerical,House Owner,0,Europe,Munster,North Rhine-Westphalia,Germany,2001/08/01,Person,
2830,635,13829,,"Carlson, Randall",1977/03/11,S,M,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2001/12/14,Person,
2845,674,13844,,"Mehta, Phillip",1975/08/10,S,M,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2001/12/27,Person,
3141,674,14140,,"Sai, Meagan",1961/07/08,M,F,30000,4,0,Graduate Degree,Clerical,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2001/12/07,Person,
3148,437,14147,,"Rivera, Marcus",1958/03/17,M,M,30000,1,0,Graduate Degree,Clerical,House Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2002/01/30,Person,
3770,674,14769,,"Powell, Jessica",1968/09/15,M,F,30000,1,0,Bachelors,Clerical,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2002/03/07,Person,
3838,482,14837,,"Li, Dennis",1977/07/17,S,M,30000,0,0,Partial College,Clerical,House Owner,1,Europe,Essen,North Rhine-Westphalia,Germany,2004/05/20,Person,
3850,590,14849,,"Martin, Dwayne",1975/10/12,S,M,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Bonn,North Rhine-Westphalia,Germany,2003/10/03,Person,
3998,696,14997,,"Cooper, Angel",1975/06/05,M,M,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Solingen,North Rhine-Westphalia,Germany,2002/06/08,Person,
4064,437,15063,,"Malhotra, Kari",1960/06/19,M,F,30000,3,0,Bachelors,Clerical,House Owner,0,Europe,Bottrop,North Rhine-Westphalia,Germany,2002/06/21,Person,
4650,674,15649,,"Jimenez, Melinda",1943/04/11,M,F,30000,1,0,Bachelors,Clerical,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2002/08/13,Person,
4668,674,15667,,"Ramos, Hector",1970/09/17,M,M,30000,0,0,Bachelors,Clerical,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2002/08/01,Person,
6084,674,17083,,"Raje, Priscilla",1974/08/17,S,F,30000,0,0,Partial College,Clerical,House Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/09/28,Person,
6762,747,17761,,"Sai, Kristopher",1970/08/04,M,M,30000,0,0,Bachelors,Clerical,No Owner,0,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2003/03/04,Person,
6765,482,17764,,"Garcia, Terrance",1969/09/17,M,M,30000,0,0,Bachelors,Clerical,House Owner,0,Europe,Essen,North Rhine-Westphalia,Germany,2003/04/24,Person,
6833,517,17832,,"Sharma, Cameron",1962/12/11,M,M,30000,1,0,Partial College,Clerical,House Owner,1,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/02/14,Person,
6848,437,17847,,"Lee, Logan",1975/06/25,S,M,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Bottrop,North Rhine-Westphalia,Germany,2003/04/08,Person,
7030,437,18029,,"Malhotra, Carmen",1977/12/18,S,F,30000,0,0,Partial College,Clerical,House Owner,1,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/02/27,Person,
7034,696,18033,,"Patel, Evelyn",1976/05/20,S,F,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Solingen,North Rhine-Westphalia,Germany,2004/03/04,Person,
7048,590,18047,,"Alvarez, Latasha",1974/02/09,M,F,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Bonn,North Rhine-Westphalia,Germany,2002/07/01,Person,
8295,569,19294,,"Garcia, Stanley",1970/09/07,M,M,30000,0,0,Bachelors,Clerical,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2003/05/13,Person,
8483,674,19482,,"Ortega, Andy",1962/06/19,M,M,30000,1,0,Partial College,Clerical,House Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2002/05/24,Person,
8502,696,19501,,"Edwards, Allison",1962/05/11,M,F,30000,1,0,Partial College,Clerical,House Owner,1,Europe,Solingen,North Rhine-Westphalia,Germany,2002/05/05,Person,
9830,747,20829,,"Diaz, Andy",1961/11/15,M,M,30000,4,0,Graduate Degree,Clerical,House Owner,0,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2002/12/24,Person,
9832,515,20831,,"Xu, Drew",1961/06/06,M,M,30000,4,0,Graduate Degree,Clerical,House Owner,0,Europe,Munster,North Rhine-Westphalia,Germany,2002/12/15,Person,
9894,437,20893,,"Hall, Robert",1927/08/06,M,M,30000,1,0,Bachelors,Clerical,House Owner,1,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/06/14,Person,
9947,674,20946,,"Chandra, Abby",1976/03/27,S,F,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/03/17,Person,
9981,696,20980,,"Miller, Matthew",1941/08/10,S,M,30000,1,0,Bachelors,Clerical,House Owner,0,Europe,Solingen,North Rhine-Westphalia,Germany,2003/05/14,Person,
10116,635,21115,,"Raman, Bobby",1977/07/01,S,M,30000,0,0,Partial College,Clerical,House Owner,1,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2003/10/23,Person,
10911,590,21910,,"Perez, Rebekah",1974/08/17,S,F,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Bonn,North Rhine-Westphalia,Germany,2004/06/16,Person,
11416,696,22415,,"Phillips, Natalie",1943/01/16,S,F,30000,1,0,Bachelors,Clerical,No Owner,0,Europe,Solingen,North Rhine-Westphalia,Germany,2003/07/11,Person,
11437,590,22436,,"Raji, Roger",1970/09/23,S,M,30000,0,0,Bachelors,Clerical,House Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2003/07/19,Person,
11523,517,22522,,"Hayes, Benjamin",1962/04/13,S,M,30000,1,0,Partial College,Clerical,No Owner,1,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2003/10/12,Person,
11542,674,22541,,"Martinez, Stefanie",1973/12/26,S,F,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/10/31,Person,
11586,482,22585,,"He, Kelvin",1961/07/20,S,M,30000,4,0,Graduate Degree,Clerical,No Owner,0,Europe,Essen,North Rhine-Westphalia,Germany,2003/11/29,Person,
11708,517,22707,,"Russell, Haley",1976/01/19,S,F,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/02/12,Person,
11867,674,22866,,"Thompson, William",1974/06/14,S,M,30000,0,0,Partial College,Clerical,House Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2003/09/26,Person,
12448,635,23447,,"Weber, Jermaine",1974/04/14,S,M,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2004/07/10,Person,
12947,517,23946,,"Luo, Kelli",1977/11/02,S,F,30000,0,0,Partial College,Clerical,House Owner,1,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/04/22,Person,
12948,674,23947,,"Liang, Autumn",1977/04/08,M,F,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/05/29,Person,
12960,437,23959,,"Parker, Amber",1975/06/02,S,F,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Bottrop,North Rhine-Westphalia,Germany,2003/08/28,Person,
13034,674,24033,,"Reed, Katherine",1970/05/14,S,F,30000,0,0,Bachelors,Clerical,House Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/03/26,Person,
13129,696,24128,,"Ramirez, Kimberly",1976/09/09,S,F,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Solingen,North Rhine-Westphalia,Germany,2004/01/25,Person,
14145,482,25144,,"Fernandez, Johnathan",1974/06/14,S,M,30000,0,0,Partial College,Clerical,House Owner,1,Europe,Essen,North Rhine-Westphalia,Germany,2004/03/20,Person,
14146,517,25145,,"Yang, Clayton",1974/08/25,S,M,30000,0,0,Partial College,Clerical,House Owner,1,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2003/12/23,Person,
14510,569,25509,,"Hayes, Lucas",1977/08/23,S,M,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Werne,North Rhine-Westphalia,Germany,2004/04/30,Person,
14553,569,25552,,"Ward, Riley",1941/04/07,S,F,30000,1,0,Bachelors,Clerical,House Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2004/06/08,Person,
14572,517,25571,,"Lopez, Richard",1943/06/09,S,M,30000,1,0,Bachelors,Clerical,No Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/06/19,Person,
14576,569,25575,,"Campbell, Elijah",1961/08/27,S,M,30000,4,0,Graduate Degree,Clerical,No Owner,0,Europe,Werne,North Rhine-Westphalia,Germany,2004/06/05,Person,
14590,696,25589,,"Perez, Lydia",1959/02/27,S,F,30000,0,0,Bachelors,Clerical,House Owner,0,Europe,Solingen,North Rhine-Westphalia,Germany,2004/06/21,Person,
14597,635,25596,,"Moreno, Cheryl",1970/10/24,M,F,30000,0,0,Bachelors,Clerical,No Owner,0,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2004/06/19,Person,
14602,696,25601,,"Morgan, Grace",1969/10/20,S,F,30000,1,0,Bachelors,Clerical,No Owner,0,Europe,Solingen,North Rhine-Westphalia,Germany,2004/06/03,Person,
14682,437,25681,,"Serrano, Melinda",1975/03/02,S,F,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Bottrop,North Rhine-Westphalia,Germany,2003/09/01,Person,
14736,590,25735,,"Wu, Suzanne",1960/10/04,S,F,30000,3,0,Graduate Degree,Clerical,House Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2003/12/04,Person,
14745,517,25744,,"Griffin, Gabriel",1970/05/20,M,M,30000,0,0,Bachelors,Clerical,House Owner,0,Europe,Neunkirchen,North Rhine-Westphalia,Germany,2004/01/28,Person,
15039,569,26038,,"Flores, Nicole",1973/12/24,S,F,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Werne,North Rhine-Westphalia,Germany,2004/03/01,Person,
15931,515,26930,,"Andersen, Sharon",1961/05/11,M,F,30000,4,0,Graduate Degree,Clerical,House Owner,0,Europe,Munster,North Rhine-Westphalia,Germany,2003/09/21,Person,
15941,590,26940,,"Tang, Franklin",1958/06/09,S,M,30000,1,0,Graduate Degree,Clerical,House Owner,0,Europe,Bonn,North Rhine-Westphalia,Germany,2003/11/26,Person,
16884,635,27883,,"Hernandez, Marc",1961/05/06,S,M,30000,4,0,Graduate Degree,Clerical,House Owner,0,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2003/10/24,Person,
17424,747,28423,,"Ortega, Victor",1977/11/22,S,M,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Dusseldorf,North Rhine-Westphalia,Germany,2003/09/18,Person,
17435,482,28434,,"Lauer, Brian",1976/02/02,S,M,30000,0,0,Partial College,Clerical,House Owner,1,Europe,Essen,North Rhine-Westphalia,Germany,2003/12/15,Person,
17446,590,28445,,"She, Shaun",1975/12/19,S,M,30000,0,0,Partial College,Clerical,No Owner,1,Europe,Bonn,North Rhine-Westphalia,Germany,2004/05/13,Person,
17506,635,28505,,"Xie, Barbara",1958/03/08,M,F,30000,1,0,Graduate Degree,Clerical,No Owner,0,Europe,Grevenbroich,North Rhine-Westphalia,Germany,2004/02/23,Person,
17689,515,28688,,"Ye, Margaret",1970/09/08,S,F,30000,0,0,Bachelors,Clerical,No Owner,0,Europe,Munster,North Rhine-Westphalia,Germany,2004/04/03,Person,
17692,674,28691,,"Andersen, Alejandro",1970/07/12,S,M,30000,0,0,Bachelors,Clerical,No Owner,0,Europe,Paderborn,North Rhine-Westphalia,Germany,2004/04/05,Person,
18371,437,29370,,"Kelly, Mason",1927/10/18,S,M,30000,1,0,Bachelors,Clerical,No Owner,1,Europe,Bottrop,North Rhine-Westphalia,Germany,2004/04/03,Person,
18467,696,29466,,"Jimenez, Lance",1943/11/26,M,M,30000,1,0,Bachelors,Clerical,House Owner,0,Europe,Solingen,North Rhine-Westphalia,Germany,2001/12/16,Person,
4176,598,15175,,"Malhotra, Kristi",1973/11/25,S,F,70000,0,0,Partial College,Professional,House Owner,2,North America,Calgary,Alberta,Canada,2003/12/17,Person,
5874,598,16873,,"Deng, Damien",1935/03/14,M,M,30000,4,0,High School,Professional,No Owner,2,North America,Calgary,Alberta,Canada,2004/01/24,Person,
5922,598,16921,,"Jai, Edwin",1978/11/14,M,M,40000,0,0,High School,Skilled Manual,House Owner,2,North America,Calgary,Alberta,Canada,2003/11/14,Person,
8840,598,19839,,"Yuan, Carly",1943/07/23,M,F,60000,3,0,Graduate Degree,Management,No Owner,2,North America,Calgary,Alberta,Canada,2003/10/18,Person,
10753,598,21752,,"Li, Rafael",1942/04/04,M,M,60000,3,0,Graduate Degree,Management,House Owner,2,North America,Calgary,Alberta,Canada,2004/06/07,Person,
11155,456,22154,,"Yuan, Yolanda",1977/01/24,S,F,40000,0,0,Partial High School,Clerical,House Owner,2,North America,Chalk River,Ontario,Canada,2003/08/08,Person,
11252,598,22251,,"She, Martha",1970/12/19,M,F,60000,1,0,Graduate Degree,Professional,House Owner,0,North America,Calgary,Alberta,Canada,2001/12/19,Person,
13758,598,24757,,"She, Alisha",1958/01/10,M,F,40000,1,0,Partial College,Clerical,House Owner,1,North America,Calgary,Alberta,Canada,2002/06/27,Person,
8856,675,19855,,"Smith, John",1946/02/26,M,M,70000,5,0,Bachelors,Management,House Owner,3,North America,Port Hammond,British Columbia,Canada,2001/11/21,Person,
10769,511,21768,,"Watson, Cole",1946/08/22,S,M,70000,5,0,Bachelors,Management,House Owner,3,North America,Metchosin,British Columbia,Canada,2001/07/01,Person,
11749,682,22748,,"Phillips, Adam",1946/09/13,S,M,70000,5,0,Bachelors,Management,House Owner,3,North America,Royal Oak,British Columbia,Canada,2002/01/05,Person,
13961,467,24960,,"Gray, Brianna",1946/02/08,S,F,70000,5,0,Bachelors,Management,No Owner,3,North America,Cliffside,British Columbia,Canada,2002/07/21,Person,
14865,562,25864,,"Lazecky, Petr",1946/06/07,M,F,40000,5,0,High School,Professional,House Owner,3,North America,Vancouver,British Columbia,Canada,2002/08/12,Person,
